Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	stationaryDist[1]	stationaryDist[2]	tree_length
1476	-433.7829	-589.2836	155.5007	0.00233236	0.00853485	0.00702175	0.000384851	0.00565133	0.00114795	0.00505882	0.0065543	0.0130404	0.00304644	0.0046331	0.0014796	0.020547	0.00213374	0.00434569	0.0105298	0.000404057	0.00106282	0.0117649	0.00288113	0.0135009	0.00483538	0.00757592	0.0130644	0.00263193	0.022472	0.00214471	0.00529118	0.00588612	0.00467923	0.00380939	0.00212784	0.00582432	0.00585053	0.00263515	0.00797629	0.00410818	0.00033839	0.000657669	0.000277673	0.001147	0.00661987	0.0048271	0.0043559	0.0104772	0.00225223	0.0207766	0.00678141	0.00874439	0.00172063	0.00122094	0.00349752	0.00357645	0.00253923	0.00819103	0.0109652	0.000424851	0.00064154	0.00160476	0.00251419	0.00050461	0.0164568	0.00281171	0.00420085	0.00337832	0.00609845	0.00873214	0.00997221	0.0240709	0.0198683	0.0100003	0.00312392	0.00656061	0.00499115	0.00924024	0.00356416	0.00344486	0.000358857	0.00245165	0.00480443	0.0684966	0.040918	0.0167512	0.00735002	0.000104628	0.00740161	0.00885505	7.60056e-05	0.00477244	0.00985125	0.00737605	1.1718	0.970668	0.7712246	1.228775	0.0610337	0.255693	0.653461	1.53031	3.91094	16.3844	2.021938	1.593278	0.2061091	0.00360094	0.013177	0.0108409	0.000594174	0.00872513	0.00177233	0.00781034	0.0101192	0.0201331	0.00470342	0.00715307	0.00228437	0.0317226	0.00329429	0.00670934	0.0162571	0.000623826	0.00164089	0.0181638	0.0044482	0.0208441	0.00746538	0.0116965	0.0201702	0.00406346	0.0346947	0.00331124	0.00816909	0.00908762	0.0072243	0.00588134	0.00328519	0.00899221	0.00903268	0.00406843	0.0123147	0.00634266	0.000522443	0.00101538	0.000428701	0.00177086	0.0102205	0.0074526	0.00672511	0.0161758	0.00347724	0.0320772	0.0104699	0.0135005	0.00265649	0.00188502	0.00539984	0.00552171	0.00392033	0.0126462	0.0169292	0.00065593	0.000990478	0.0024776	0.00388168	0.000779071	0.0254078	0.00434102	0.00648572	0.00521582	0.00941544	0.0134816	0.0153962	0.0371632	0.0306749	0.0154396	0.00482304	0.010129	0.00770587	0.0142661	0.00550274	0.00531854	0.000554042	0.00378512	0.00741759	0.105752	0.0631735	0.0258623	0.0113477	0.000161536	0.0114274	0.0136714	0.000117346	0.00736821	0.0152094	0.0113879	0.614388	0.385612	0.6477074
1512	-444.2132	-599.9933	155.7801	0.00424071	0.0112862	0.0135792	0.00163247	0.00170875	0.000506864	0.0135208	0.0115068	0.00551612	0.00168242	0.0044743	0.00375157	0.0112869	0.00538227	0.0142694	0.00473089	0.000854368	0.000606112	0.00527659	0.00480439	0.0100065	0.00110509	0.00394041	0.00420377	0.00604164	0.0104531	0.000934318	0.00623274	0.000877412	0.00369637	0.0052074	0.00217327	0.0112727	0.00724488	0.000928341	0.0109001	0.00664642	4.4224e-05	0.00402197	0.00228206	0.00195742	0.000202018	0.00748046	0.00228133	0.00265193	0.0144703	0.0181962	0.00753951	0.0238299	0.0044993	0.00220072	0.00885276	0.00644342	0.0068273	0.00454354	0.00504455	0.00123438	0.000814832	0.00548473	0.00158761	0.000235488	0.0109626	0.00266275	0.00456659	0.0131459	0.0179608	0.00340965	0.000765131	0.0124439	0.0175281	0.0113183	0.00514822	0.00640068	0.00142894	0.00619154	0.00280809	0.00573058	0.00342451	0.00138266	0.00161226	0.0181552	0.0336325	0.00439042	0.00296718	0.000144382	0.0112457	0.000964996	0.0012434	0.00180699	0.00345039	0.0162676	0.709449	1.04961	0.8671258	1.132874	0.0417732	0.212524	0.616828	1.6212	4.70535	23.9388	2.296105	1.30647	0.1154009	0.00746122	0.0198572	0.0238916	0.00287222	0.00300642	0.000891789	0.0237889	0.0202454	0.00970521	0.00296009	0.0078722	0.00660061	0.0198585	0.0094697	0.025106	0.00832365	0.0015032	0.00106641	0.00928376	0.00845296	0.0176057	0.00194432	0.00693286	0.00739621	0.0106298	0.0183915	0.00164386	0.010966	0.00154374	0.00650349	0.00916203	0.00382371	0.0198334	0.0127468	0.00163335	0.0191779	0.0116939	7.78089e-05	0.00707636	0.00401511	0.00344393	0.000355435	0.0131613	0.00401384	0.00466586	0.0254593	0.0320148	0.0132652	0.041927	0.00791618	0.003872	0.0155758	0.0113367	0.0120121	0.00799402	0.00887551	0.0021718	0.00143364	0.00964996	0.00279328	0.000414323	0.0192878	0.00468491	0.00803457	0.0231292	0.0316006	0.00599902	0.00134619	0.0218941	0.0308394	0.0199138	0.00905791	0.0112615	0.00251411	0.0108935	0.00494063	0.0100825	0.00602516	0.00243269	0.00283665	0.0319427	0.0591738	0.00772461	0.00522052	0.000254029	0.019786	0.00169784	0.00218766	0.00317927	0.0060707	0.0286217	0.566437	0.433563	0.5683675
1548	-435.1015	-590.2968	155.1953	0.00685869	0.00792736	0.0034024	0.010903	0.00063969	0.000773641	0.00591382	0.003379	0.00637595	0.00358369	0.00464971	0.00370842	0.00861478	0.00106447	0.00734378	0.0124475	0.00188056	0.000284813	0.00752218	0.00696706	0.00344073	0.00167252	0.0019928	0.00571828	0.00924452	0.0237584	0.00899875	0.000924287	0.00165874	0.00307586	0.00684034	0.00237419	0.00392645	0.00650519	0.000540459	0.00893983	0.00716323	0.000774085	0.00564417	0.00290165	0.00147	0.010078	0.00605249	0.00704873	0.0222156	0.00569455	0.00822107	0.0109048	0.00573011	0.00359341	0.00162834	0.00202484	0.0110032	0.00303461	0.0084497	0.00133712	0.000683523	0.00156922	0.00299613	0.00121029	0.00315142	0.00372473	0.00164217	0.000597971	0.00890561	0.0116168	0.0043489	0.0225614	0.0100504	0.0130918	0.0098766	0.00420587	0.00278805	0.000591168	0.00647924	0.00371887	0.00403031	0.00472181	0.00200364	0.00707456	0.0338291	0.0286112	0.0046782	0.00495253	0.00155018	0.0081872	0.00123082	0.0051995	0.00235333	0.00247507	0.0235654	0.750486	1.0426	0.5850072	1.414993	0.0513249	0.234976	0.63646	1.57119	4.25575	19.4837	2.147211	2.418761	0.1228963	0.0120944	0.0139789	0.00599971	0.0192261	0.00112801	0.00136422	0.0104283	0.00595844	0.0112432	0.00631939	0.00819919	0.00653933	0.0151911	0.00187705	0.0129498	0.0219496	0.00331613	0.000502233	0.0132644	0.0122855	0.0060673	0.00294928	0.00351404	0.0100835	0.0163016	0.041895	0.0158682	0.00162986	0.00292497	0.00542389	0.0120621	0.00418659	0.00692381	0.0114711	0.000953032	0.0157643	0.0126315	0.001365	0.00995278	0.0051167	0.00259215	0.0177713	0.0106728	0.0124296	0.0391745	0.0100416	0.0144968	0.0192292	0.0101043	0.00633653	0.00287138	0.00357055	0.0194027	0.00535116	0.0149	0.00235784	0.00120531	0.00276712	0.0052833	0.0021342	0.00555714	0.00656809	0.00289577	0.00105445	0.0157039	0.0204847	0.00766874	0.0397842	0.0177226	0.0230857	0.0174161	0.00741652	0.00491638	0.00104245	0.0114253	0.00655776	0.00710695	0.00832631	0.00353318	0.0124751	0.0596533	0.0504523	0.00824942	0.00873317	0.00273355	0.0144371	0.0021704	0.00916867	0.0041498	0.00436447	0.0415547	0.707496	0.292504	0.5670945
1584	-430.1611	-585.0131	154.8521	0.0114682	0.0310162	0.00246543	0.0226814	0.00831511	0.00151412	0.0109814	0.00533794	0.0269633	0.00669294	0.000324093	0.00294577	0.0113584	0.00432145	0.00590132	0.0297585	0.01155	0.0032436	0.005287	0.0184396	0.0167266	0.000372281	0.00195236	0.00950413	0.00542838	0.0131232	0.0164887	0.00131128	0.0102467	0.00791943	0.0207171	0.00286744	0.00719459	0.00447917	0.00344927	0.0154414	0.00454807	0.00468937	0.00435811	0.00903529	0.00495761	0.010154	0.0170916	0.0102915	0.0113732	0.0165726	0.0376729	0.0125029	0.00277806	0.0050571	0.00464675	0.0149597	0.0532518	0.01217	0.00276218	0.000590795	0.00284465	0.0262291	0.0252842	0.00398165	0.00108653	0.000389066	0.0105	0.00620411	0.0149762	0.0299702	0.00357677	0.0325988	0.0116644	0.00850496	0.0171025	0.00495379	0.0124037	0.000263372	0.00440306	0.00377918	0.00431238	0.0133367	0.0016634	0.0112096	0.0666251	0.0292013	0.0286305	0.00560246	0.000970027	0.0109066	0.0143984	0.0106278	0.00431209	0.0242542	0.0431798	1.13574	0.976824	0.598339	1.401661	0.0739526	0.280793	0.672832	1.48626	3.56135	13.5222	1.883111	2.342587	0.1985079	0.0105484	0.0285285	0.00226769	0.0208622	0.0076482	0.00139268	0.0101006	0.00490981	0.0248008	0.00615613	0.000298099	0.00270951	0.0104474	0.00397485	0.005428	0.0273717	0.0106236	0.00298345	0.00486296	0.0169607	0.0153851	0.000342423	0.00179577	0.00874186	0.004993	0.0120707	0.0151663	0.00120611	0.00942488	0.00728426	0.0190555	0.00263746	0.00661755	0.00411992	0.00317263	0.0142029	0.00418329	0.00431326	0.00400857	0.00831062	0.00455998	0.00933962	0.0157208	0.00946608	0.010461	0.0152434	0.0346514	0.0115001	0.00255524	0.00465149	0.00427406	0.0137599	0.0489808	0.0111939	0.00254064	0.00054341	0.0026165	0.0241254	0.0232563	0.0036623	0.000999388	0.000357861	0.00965781	0.00570651	0.013775	0.0275664	0.0032899	0.0299842	0.0107289	0.00782282	0.0157308	0.00455648	0.0114089	0.000242248	0.00404991	0.00347607	0.00396651	0.0122671	0.00152999	0.0103105	0.0612815	0.0268593	0.0263342	0.00515312	0.000892226	0.0100319	0.0132436	0.00977541	0.00396624	0.0223089	0.0397166	0.70083	0.29917	1.087198
1620	-448.4948	-604.4821	155.9872	0.00247944	0.0235778	0.00163215	0.0143279	0.0155719	0.0128434	0.0339367	0.0454512	0.0213397	0.01177	0.000115854	0.00835333	0.0180363	0.0194766	0.0149133	0.055161	0.00326661	0.0122712	0.0116694	0.0224807	0.00234004	0.00430798	0.00265948	0.0198223	0.0181616	0.00745046	0.00496178	0.00243061	0.00163965	0.0088086	0.0498622	0.0069898	0.0117897	0.00708704	0.0224402	0.0246777	0.00982534	0.01024	0.00331833	0.00792709	0.00225965	0.0161887	0.0124816	0.00209819	0.0207713	0.0421062	0.0299456	0.0246346	0.0111564	0.00300595	0.0131257	0.0102953	0.00652621	0.00515908	0.0335212	0.012819	0.0113227	0.0018861	0.0628335	0.0102459	0.00738702	0.0170263	0.00196242	0.00860311	0.0144208	0.0265792	0.00174488	0.0165002	0.0190562	0.00859716	0.0138499	0.00828157	0.0251896	0.000265201	0.00370822	0.0362252	0.00599694	0.0341161	0.0363957	0.0152841	0.0793276	0.0779963	0.00801891	0.00560019	0.00145993	0.00813844	0.05413	0.0138352	0.0148585	0.0394434	0.00307106	0.973802	1.00447	1.163311	0.8366888	0.111488	0.343029	0.716196	1.39627	2.91521	8.96959	1.586297	0.7192304	0.1655185	0.00163674	0.0155643	0.00107742	0.00945818	0.0102794	0.00847826	0.0224025	0.0300034	0.0140869	0.00776964	7.64778e-05	0.00551423	0.0119062	0.012857	0.0098446	0.0364131	0.00215637	0.00810049	0.00770322	0.0148401	0.00154472	0.0028438	0.00175559	0.0130852	0.0119889	0.00491823	0.00327539	0.00160451	0.00108237	0.00581477	0.0329152	0.00461414	0.00778269	0.00467832	0.0148133	0.0162903	0.00648594	0.00675968	0.00219051	0.00523286	0.00149165	0.0106866	0.00823943	0.00138507	0.0137116	0.0277953	0.0197678	0.0162619	0.00736464	0.0019843	0.00866459	0.00679621	0.00430811	0.00340563	0.0221281	0.00846214	0.0074744	0.00124506	0.0414779	0.00676354	0.00487635	0.0112395	0.00129544	0.00567912	0.00951953	0.0175455	0.00115184	0.0108921	0.0125794	0.0056752	0.00914263	0.00546686	0.0166283	0.000175066	0.00244788	0.0239131	0.00395872	0.0225208	0.0240257	0.0100894	0.0523661	0.0514872	0.00529348	0.00369682	0.000963734	0.00537238	0.0357325	0.00913293	0.00980845	0.0260375	0.00202728	0.418344	0.581656	1.514867
1656	-436.1497	-591.2841	155.1345	0.00124777	0.0245332	0.00559332	0.0151046	0.00860088	0.00341182	0.00695124	0.00856733	0.0315377	0.00205188	0.0037046	0.00461378	0.02186	0.00442343	0.00285756	0.0145364	0.00105106	0.0109845	0.015531	0.023549	0.00647385	0.00434617	0.000981576	0.0012356	0.00128413	0.0266391	0.00675955	0.00207308	0.000662881	0.00905346	0.00246068	0.0024481	0.0163557	0.0287469	0.000503216	0.0179309	0.00934618	0.0118704	0.00444981	0.00689462	0.00148531	0.00195562	0.00330279	0.00289597	0.0188915	0.0233054	0.0495487	0.00468653	0.0142893	0.00667745	0.00600105	0.0098767	0.00573877	0.00336076	0.00601869	0.00271159	0.00711539	0.0104321	0.0120621	0.0128901	0.00654878	0.00619211	0.000590954	0.00155159	0.00693243	0.0109019	0.00132111	0.0240715	0.022674	0.00556103	0.0284773	0.0136223	0.0110624	0.000465209	0.00712633	0.00449556	0.0102685	0.00284458	0.0196481	0.0400896	0.086898	0.0498611	0.0275303	0.0012964	0.000897794	0.0181941	0.0551714	0.0016711	0.0110107	0.0189614	0.00809057	2.16332	0.801385	0.986997	1.013003	0.0688034	0.271081	0.665484	1.50267	3.68893	14.5342	1.935295	1.026349	0.4608857	0.00115695	0.0227475	0.0051862	0.0140052	0.00797485	0.00316348	0.00644528	0.00794374	0.0292422	0.00190253	0.00343495	0.00427796	0.0202689	0.00410146	0.00264956	0.0134784	0.00097456	0.0101849	0.0144005	0.021835	0.00600264	0.00402983	0.00091013	0.00114566	0.00119066	0.0247001	0.00626754	0.00192219	0.000614632	0.00839449	0.00228158	0.00226991	0.0151652	0.0266545	0.000466588	0.0166258	0.0086659	0.0110064	0.00412592	0.00639278	0.0013772	0.00181328	0.00306239	0.00268518	0.0175164	0.021609	0.0459422	0.00434541	0.0132492	0.00619142	0.00556425	0.0091578	0.00532106	0.00311614	0.00558061	0.00251423	0.00659748	0.00967281	0.0111842	0.0119518	0.00607211	0.0057414	0.00054794	0.00143865	0.00642784	0.0101084	0.00122495	0.0223194	0.0210237	0.00515626	0.0264045	0.0126308	0.0102572	0.000431347	0.00660763	0.00416834	0.00952105	0.00263753	0.018218	0.0371716	0.080573	0.0462318	0.0255264	0.00120203	0.000832446	0.0168698	0.0511556	0.00154946	0.0102093	0.0175812	0.00750168	0.506502	0.493498	1.078501
1692	-435.0762	-589.6765	154.6004	0.00112012	0.00730672	0.00116564	0.00217249	0.000970235	0.00333253	0.000728589	0.00109968	0.00803902	6.27348e-05	0.00184914	0.000617935	0.00435545	0.0010712	5.41361e-05	0.00314512	6.53711e-05	0.00143332	0.00722637	0.00212303	0.000355297	0.00042128	0.00122721	0.00126492	0.00225046	0.00424528	0.00546944	0.00108405	4.69456e-05	0.00290891	0.00224349	0.00502705	0.000385909	0.0020563	0.00029916	0.00574007	0.00196368	0.000737928	0.000682609	0.00130095	0.00225926	0.000364404	0.00199256	0.00202338	0.00180486	0.00119314	0.0146873	0.00040695	0.0204801	0.000637934	0.00576318	0.000365446	0.000662192	0.00216829	0.000517875	0.00242998	0.00091846	0.00242488	0.00261566	0.000980777	0.011426	0.00663706	0.00187446	0.00223223	0.00548335	0.00725314	0.000476556	0.00128474	7.99209e-05	0.00264028	0.0001032	0.00383668	0.00183853	0.00508007	0.000664841	0.0159319	0.00520184	0.000468817	0.000480537	0.00203931	0.00314396	0.0070827	0.00335823	0.011418	0.000287098	0.000363081	0.0179373	0.00125038	0.00293756	0.00108551	0.000948861	1.33008	0.943645	0.7723508	1.227649	0.0232297	0.15963	0.56414	1.77261	6.26447	43.0483	2.720419	1.589497	0.2406488	0.00404095	0.0263597	0.00420516	0.00783747	0.00350022	0.0120224	0.00262846	0.00396722	0.0290016	0.000226322	0.00667097	0.00222926	0.0157127	0.00386445	0.000195302	0.0113463	0.000235833	0.00517085	0.0260699	0.00765903	0.00128177	0.00151981	0.0044273	0.00456332	0.00811877	0.0153153	0.0197316	0.00391083	0.000169361	0.0104942	0.00809361	0.0181356	0.00139221	0.00741832	0.00107925	0.0207079	0.00708418	0.00266215	0.00246258	0.00469332	0.00815052	0.00131462	0.00718835	0.00729955	0.00651121	0.00430438	0.052986	0.00146811	0.0738839	0.00230141	0.0207913	0.00131838	0.00238893	0.00782232	0.00186829	0.00876642	0.00331344	0.008748	0.00943625	0.00353825	0.0412204	0.0239439	0.00676232	0.00805299	0.0197817	0.0261664	0.00171922	0.00463481	0.000288323	0.00952508	0.000372305	0.0138412	0.00663268	0.0183269	0.00239848	0.0574759	0.0187662	0.00169131	0.00173359	0.00735703	0.0113421	0.0255516	0.0121152	0.0411916	0.00103574	0.00130985	0.0647106	0.00451088	0.0105975	0.0039161	0.00342311	0.613825	0.386175	0.2771925
1728	-443.1729	-598.6937	155.5208	0.00231902	0.0263424	0.00213426	0.00109206	0.019262	0.0136696	0.00395713	0.00932208	0.0434634	0.000654517	0.00138116	0.00263914	0.00797811	0.0107986	0.00792132	0.0126378	0.000382091	0.00469298	0.00506963	0.0118278	0.00745255	0.00233291	0.00700888	0.00738484	0.00387469	0.00956922	0.0192186	0.00616743	6.04801e-05	0.000998499	0.00734563	0.00245359	0.00559159	0.00493932	0.001512	0.00637032	0.00332641	0.0165493	0.00155916	0.000924722	0.00739728	0.00464604	0.0011859	0.00328696	0.00270894	0.00856076	0.0230559	0.0141451	0.0273832	5.31148e-05	0.0188698	0.000318564	0.00788387	0.0108172	0.00194263	0.00223625	0.00256264	0.00491132	0.00670184	0.00946419	0.0464717	0.00785225	0.0012744	0.00493459	0.00636757	0.0237482	0.00513401	0.00803146	0.00405635	0.00864481	0.00820009	0.0156104	0.00551724	0.0275286	0.00678219	0.0167142	0.00544103	0.00123194	0.0018476	0.00562484	0.0089551	0.0182402	0.0139394	0.0173492	0.0011521	0.000418443	0.0959364	0.00186937	0.0105274	0.00866835	0.00519348	0.984128	1.00271	0.7122963	1.287704	0.0781741	0.288499	0.678539	1.47375	3.46622	12.792	1.84297	1.80782	0.1675677	0.00271682	0.0308611	0.00250036	0.00127939	0.0225661	0.0160144	0.00463592	0.0109212	0.050919	0.00076679	0.00161808	0.00309185	0.00934665	0.0126509	0.00928012	0.0148057	0.000447634	0.005498	0.00593926	0.0138567	0.00873094	0.00273309	0.00821116	0.00865161	0.00453934	0.0112107	0.0225153	0.00722537	7.08547e-05	0.00116978	0.00860567	0.00287447	0.00655075	0.00578659	0.00177136	0.00746306	0.00389702	0.0193881	0.00182662	0.00108335	0.00866619	0.00544301	0.00138932	0.0038508	0.00317363	0.0100292	0.0270108	0.0165715	0.0320804	6.22259e-05	0.0221067	0.000373209	0.00923624	0.0126728	0.00227586	0.00261985	0.00300222	0.00575379	0.00785145	0.0110877	0.0544433	0.0091992	0.00149301	0.00578106	0.00745984	0.0278219	0.00601468	0.00940915	0.00475216	0.0101277	0.00960671	0.0182882	0.00646365	0.0322507	0.00794558	0.0195812	0.00637437	0.00144326	0.00216453	0.00658971	0.0104912	0.0213691	0.0163306	0.0203252	0.00134973	0.000490221	0.112393	0.00219003	0.0123332	0.0101553	0.00608436	0.643852	0.356148	0.8535795
1764	-440.9214	-595.0121	154.0907	7.06587e-05	0.0262414	0.0183447	0.000963842	0.00107355	0.00576593	0.00914913	0.00976937	0.00657322	0.0011657	0.00179982	0.00741862	0.0204623	0.00401753	0.0074359	0.0144703	0.00309752	0.00734476	0.00655182	0.0347961	0.00486483	0.00597457	0.0101476	0.010064	0.00644812	0.020816	0.00384975	0.000908481	2.58682e-05	0.0043927	0.00263176	0.00476149	0.025405	0.00597343	0.00471149	0.0130198	0.000508522	0.0298383	0.00501582	0.00485416	0.00503614	0.024702	7.1604e-05	0.00493718	0.0213265	0.0150964	0.047354	0.00760065	0.00345165	0.00564626	0.0068835	0.00062775	0.00500409	0.011774	0.00429599	0.00998333	0.00939496	0.000258478	0.00238913	0.0613052	0.00763575	0.0160421	0.0106691	0.0226392	0.013074	0.0144261	0.00606366	0.00388592	0.00638264	0.0244574	0.0362392	0.0567229	0.000319423	0.0089997	0.00203566	0.0104817	0.0134498	0.00174494	0.00499824	0.00576609	0.0292344	0.0172994	0.0150428	0.00304119	0.00326841	0.0102918	0.00435268	0.00629809	0.00265615	0.0951858	0.00279413	2.02239	0.825445	0.5479701	1.45203	0.0615687	0.256784	0.654329	1.52828	3.89433	16.242	2.015628	2.649834	0.4183029	6.70793e-05	0.0249121	0.0174154	0.000915016	0.00101917	0.00547384	0.00868565	0.00927447	0.00624023	0.00110665	0.00170864	0.00704281	0.0194257	0.00381401	0.00705921	0.0137372	0.0029406	0.00697269	0.00621992	0.0330334	0.00461839	0.00567191	0.00963352	0.00955419	0.00612148	0.0197615	0.00365473	0.000862459	2.45577e-05	0.00417017	0.00249844	0.00452029	0.024118	0.00567083	0.00447281	0.0123602	0.000482761	0.0283267	0.00476173	0.00460825	0.00478102	0.0234507	6.79767e-05	0.00468708	0.0202461	0.0143317	0.0449551	0.00721562	0.0032768	0.00536023	0.0065348	0.00059595	0.00475059	0.0111775	0.00407836	0.00947759	0.00891903	0.000245384	0.0022681	0.0581996	0.00724893	0.0152295	0.0101286	0.0214923	0.0124117	0.0136953	0.00575648	0.00368906	0.00605931	0.0232184	0.0344034	0.0538494	0.000303242	0.00854379	0.00193254	0.00995074	0.0127685	0.00165654	0.00474504	0.00547399	0.0277535	0.016423	0.0142808	0.00288713	0.00310284	0.00977045	0.00413218	0.00597904	0.0025216	0.0903639	0.00265258	0.726015	0.273985	1.053361
1800	-443.5256	-597.8512	154.3256	0.000162309	0.0280857	0.0455463	0.0111813	0.00186985	0.00213202	0.00221322	0.00460972	0.00097648	0.00083507	0.0133354	0.000945221	0.0280916	0.00674739	0.0216967	0.0159368	0.00167322	0.0292715	0.0157919	0.0336025	0.0395899	0.0064219	0.00499255	0.0216761	0.0114617	0.0117983	0.00854048	0.00515975	0.0232131	0.00646224	0.003306	0.0200158	0.00696074	0.00423204	0.0106232	0.0226007	3.56561e-05	0.00824384	0.00737483	0.000889148	0.000311329	0.0111167	0.00134238	0.00941491	0.0115855	0.0245631	0.0834393	0.00261226	0.0156144	0.00795381	0.0216178	0.0304	0.00868648	0.0204382	0.0275867	0.0165147	0.038802	0.0126954	0.00608816	0.0997484	0.0132547	0.0125578	0.00554806	0.00381829	0.00303497	0.0220938	0.0427242	0.000833828	0.00213967	0.00395267	0.0345793	0.0984639	0.000332425	0.0263006	0.0128108	0.000683526	0.0058411	0.000659316	0.0141442	0.0124895	0.00650652	0.0336333	0.026873	0.00801412	0.00700818	0.0196105	0.0208523	0.0104028	0.00257718	0.0639332	0.0162185	1.54356	0.907196	0.5707482	1.429252	0.106662	0.335705	0.71139	1.4057	2.97881	9.37543	1.618295	2.504172	0.2904941	0.00011036	0.0190965	0.0309686	0.00760259	0.00127138	0.00144964	0.00150485	0.00313432	0.000663944	0.000567795	0.0090672	0.00064269	0.0191005	0.0045878	0.0147524	0.010836	0.00113768	0.0199027	0.0107375	0.0228475	0.0269186	0.00436648	0.00339461	0.0147384	0.00779324	0.00802211	0.00580699	0.0035083	0.0157834	0.00439391	0.00224787	0.0136094	0.00473286	0.00287752	0.00722307	0.0153671	2.42439e-05	0.00560528	0.00501442	0.000604564	0.000211684	0.00755863	0.000912731	0.00640154	0.0078774	0.0167013	0.0567334	0.00177617	0.0106168	0.00540809	0.0146988	0.0206701	0.00590625	0.0138967	0.0187572	0.011229	0.0263829	0.00863204	0.00413956	0.0678225	0.00901236	0.0085385	0.00377233	0.00259619	0.00206359	0.0150224	0.0290497	0.00056695	0.00145484	0.00268757	0.0235117	0.0669492	0.000226028	0.0178827	0.00871054	0.000464754	0.00397158	0.000448293	0.00961717	0.00849203	0.00442402	0.0228685	0.0182719	0.00544909	0.00476511	0.0133339	0.0141782	0.00707327	0.00175232	0.0434705	0.0110275	0.714626	0.285374	1.470726
